data,nr_iesire,den_tip,denumire,den_gest,cantitate,pret,valoare,tert,cod_fiscal,tva_art,tva
2026-01-22,7851,MARFA 2,FP 26 023 /1 FILTRU AER CABINA,MARFA 2,-1,181.51,-181.51,SC MAGOT SRL,RO17277147,19,-34.49
2026-01-22,7851,MARFA 2,C 45 004 FILTRU AER =MAN FILTER,MARFA 2,-1,163.87,-163.87,SC MAGOT SRL,RO17277147,19,-31.13
2026-01-22,7851,MARFA 2,108016F SURUB GOLIRE CARCASA TRANSMISIE FEBI,MARFA 2,-1,36.13,-36.13,SC MAGOT SRL,RO17277147,19,-6.87
2026-01-22,7851,MARFA 2,"ULEI MOTOR 5W-30 MM,5L",MARFA 2,-1,271.43,-271.43,SC MAGOT SRL,RO17277147,19,-51.57
2026-01-22,7851,MARFA 2,"ULEI MOTOR 5W-30 MM,1L",MARFA 2,-2,54.62,-109.24,SC MAGOT SRL,RO17277147,19,-20.76
2026-01-22,7851,MARFA 2,A004989042014OE ADBLUE 10 L O.E. MB,MARFA 2,-1,159.66,-159.66,SC MAGOT SRL,RO17277147,19,-30.34
2026-01-22,7851,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,200.0,-200.0,SC MAGOT SRL,RO17277147,19,-38.0
2026-01-22,7852,MARFA 2,0 986 494 721 SET PLACUTE FRANA,MARFA 2,-1,189.08,-189.08,SC MAGOT SRL,RO17277147,19,-35.92
2026-01-22,7852,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,170.0,-170.0,SC MAGOT SRL,RO17277147,19,-32.3
2026-01-22,7853,MARFA 2,7.24809.37 -SUPAPA EGR,MARFA 2,-1,1058.82,-1058.82,SC MAGOT SRL,RO17277147,19,-201.18
2026-01-22,7853,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,300.0,-300.0,SC MAGOT SRL,RO17277147,19,-57.0
2026-01-22,7854,MARFA 2,HU 80 14 Z FILTRU DE ULEI,MARFA 2,-1,42.02,-42.02,SC MAGOT SRL,RO17277147,19,-7.98
2026-01-22,7854,MARFA 2,"C 35 177 FILTRU DE AER ,MAN",MARFA 2,-1,81.51,-81.51,SC MAGOT SRL,RO17277147,19,-15.49
2026-01-22,7854,MARFA 2,"E2949LC FILTRU POLEN CARBON ACTIV,",MARFA 2,-1,77.31,-77.31,SC MAGOT SRL,RO17277147,19,-14.69
2026-01-22,7854,MARFA 2,PU 9003 Z FILTRU COMBUSTIBIL ),MARFA 2,-1,120.17,-120.17,SC MAGOT SRL,RO17277147,19,-22.83
2026-01-22,7854,MARFA 2,"31392924OE ULEI MOTOR 0W-20 4L,",MARFA 2,-1,280.67,-280.67,SC MAGOT SRL,RO17277147,19,-53.33
2026-01-22,7854,MARFA 2,"31392923OE FD ULEI MOTOR 0W-20 1L ,OE,",MARFA 2,-2,75.63,-151.26,SC MAGOT SRL,RO17277147,19,-28.74
2026-01-22,7854,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,150.0,-150.0,SC MAGOT SRL,RO17277147,19,-28.5
2026-01-22,7855,MARFA 2,"GDB1957 SET PLACUTE FRANA ,DISC TRW.",MARFA 2,-1,130.25,-130.25,SC MAGOT SRL,RO17277147,19,-24.75
2026-01-22,7855,MARFA 2,DF6504 DISC FRANA PERECHE -TRW.,MARFA 2,-2,200.0,-400.0,SC MAGOT SRL,RO17277147,19,-76.0
2026-01-22,7855,MARFA 2,"0986494660 SET PLACUTE FRANA -BOSCH,,",MARFA 2,-1,163.87,-163.87,SC MAGOT SRL,RO17277147,19,-31.13
2026-01-22,7855,MARFA 2,"W712/95 FILTRU DE ULEI =MAN,",MARFA 2,-1,36.97,-36.97,SC MAGOT SRL,RO17277147,19,-7.03
2026-01-22,7855,MARFA 2,C 27 009 FILTRU AER )),MARFA 2,-1,73.11,-73.11,SC MAGOT SRL,RO17277147,19,-13.89
2026-01-22,7855,MARFA 2,"E2998LB FILTRU DE POLEN -HENGST ,,",MARFA 2,-1,75.63,-75.63,SC MAGOT SRL,RO17277147,19,-14.37
2026-01-22,7855,MARFA 2,"ULEI MOTOR 5W-30 TITANIUM ,CASTROL 4L>",MARFA 2,-1,210.08,-210.08,SC MAGOT SRL,RO17277147,19,-39.92
2026-01-22,7855,MARFA 2,12281F SURUB GOLIRE BAIA DE ULEI,MARFA 2,-1,5.04,-5.04,SC MAGOT SRL,RO17277147,19,-0.96
2026-01-22,7855,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,570.0,-570.0,SC MAGOT SRL,RO17277147,19,-108.3
2026-01-22,7856,MARFA 2,"HU 7020 Z FILTRU DE ULEI =MAN,)&",MARFA 2,-1,37.82,-37.82,SC MAGOT SRL,RO17277147,19,-7.18
2026-01-22,7856,MARFA 2,"1457070014 FILTRU COMBUSTIBIL,BOSCH#",MARFA 2,-1,100.84,-100.84,SC MAGOT SRL,RO17277147,19,-19.16
2026-01-22,7856,MARFA 2,"E1090L FILTRU DE AER ,HENGST",MARFA 2,-1,56.3,-56.3,SC MAGOT SRL,RO17277147,19,-10.7
2026-01-22,7856,MARFA 2,E2998LC FILTRU DE POLEN CARBON HENGST,MARFA 2,-1,46.22,-46.22,SC MAGOT SRL,RO17277147,19,-8.78
2026-01-22,7856,MARFA 2,15374F SURUB GOLIRE BAIA DE ULEI FEBI *,MARFA 2,-1,8.4,-8.4,SC MAGOT SRL,RO17277147,19,-1.6
2026-01-22,7856,MARFA 2,"ULEI MOTOR CASTROLL ,5W30 5L<",MARFA 2,-1,260.5,-260.5,SC MAGOT SRL,RO17277147,19,-49.5
2026-01-22,7856,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,150.0,-150.0,SC MAGOT SRL,RO17277147,19,-28.5
2026-01-22,7857,MARFA 2,"OC 977/1 FILTRU DE ULEI ,MAN",MARFA 2,-1,29.41,-29.41,SC MAGOT SRL,RO17277147,19,-5.59
2026-01-22,7857,MARFA 2,E1105L FILTRU DE AER -H,MARFA 2,-1,58.82,-58.82,SC MAGOT SRL,RO17277147,19,-11.18
2026-01-22,7857,MARFA 2,1987432543 FILTRU HABITACLU CARBON **^,MARFA 2,-1,46.22,-46.22,SC MAGOT SRL,RO17277147,19,-8.78
2026-01-22,7857,MARFA 2,ULEI MOTOR CG530 CASTROL 5W-30 4L,MARFA 2,-1,210.08,-210.08,SC MAGOT SRL,RO17277147,19,-39.92
2026-01-22,7857,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *",MARFA 2,-1,5.04,-5.04,SC MAGOT SRL,RO17277147,19,-0.96
2026-01-22,7857,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,150.0,-150.0,SC MAGOT SRL,RO17277147,19,-28.5
2026-01-22,7857,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,-1,126.05,-126.05,SC MAGOT SRL,RO17277147,19,-23.95
2026-01-22,7858,MARFA 2,H317W01 FILTRU DE ULEI >,MARFA 2,-1,26.89,-26.89,SC MAGOT SRL,RO17277147,19,-5.11
2026-01-22,7858,MARFA 2,"E1105L FILTRU DE AER ,-",MARFA 2,-1,58.82,-58.82,SC MAGOT SRL,RO17277147,19,-11.18
2026-01-22,7858,MARFA 2,E998LC FILTRU DE POLEN <,MARFA 2,-1,44.54,-44.54,SC MAGOT SRL,RO17277147,19,-8.46
2026-01-22,7858,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI :",MARFA 2,-1,5.04,-5.04,SC MAGOT SRL,RO17277147,19,-0.96
2026-01-22,7858,MARFA 2,CG530/4 EDGE CASTROL 5W-30 4L CASTROL,MARFA 2,-1,207.56,-207.56,SC MAGOT SRL,RO17277147,19,-39.44
2026-01-22,7858,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,200.0,-200.0,SC MAGOT SRL,RO17277147,19,-38.0
2026-01-22,7859,MARFA 2,"W 712/95 FILTRU DE ULEI -MAN,""",MARFA 2,-1,33.0579,-33.06,SC MAGOT SRL,RO17277147,21,-6.94
2026-01-22,7859,MARFA 2,"E1105L FILTRU DE AER #,,",MARFA 2,-1,56.2,-56.2,SC MAGOT SRL,RO17277147,21,-11.8
2026-01-22,7859,MARFA 2,E2998LC FILTRU DE POLEN !>,MARFA 2,-1,47.11,-47.11,SC MAGOT SRL,RO17277147,21,-9.89
2026-01-22,7859,MARFA 2,CG530LL/4 ULEI MOTOR 5W30  4LL,MARFA 2,-1,214.88,-214.88,SC MAGOT SRL,RO17277147,21,-45.12
2026-01-22,7859,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *_""",MARFA 2,-1,4.96,-4.96,SC MAGOT SRL,RO17277147,21,-1.04
2026-01-22,7859,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,-1,200.0,-200.0,SC MAGOT SRL,RO17277147,21,-42.0
2026-01-22,3229,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-22,3230,MARFA 2,HU 80 14 Z FILTRU DE ULEI,MARFA 2,1,33.06,33.06,CLIENT MARFA,,21,6.94
2026-01-22,3230,MARFA 2,"C 35 177 FILTRU DE AER ,MAN",MARFA 2,1,61.98,61.98,CLIENT MARFA,,21,13.02
2026-01-22,3230,MARFA 2,"E2949LC FILTRU POLEN CARBON ACTIV,",MARFA 2,1,58.68,58.68,CLIENT MARFA,,21,12.32
2026-01-22,3230,MARFA 2,PU 9003 Z FILTRU COMBUSTIBIL ),MARFA 2,1,90.08,90.08,CLIENT MARFA,,21,18.92
2026-01-22,3230,MARFA 2,"31392924OE ULEI MOTOR 0W-20 4L,",MARFA 2,1,214.88,214.88,CLIENT MARFA,,21,45.12
2026-01-22,3230,MARFA 2,"31392923OE FD ULEI MOTOR 0W-20 1L ,OE,",MARFA 2,2,57.85,115.7,CLIENT MARFA,,21,24.3
2026-01-22,3230,MARFA 2,"GDB1957 SET PLACUTE FRANA ,DISC TRW.",MARFA 2,1,99.17,99.17,CLIENT MARFA,,21,20.83
2026-01-22,3230,MARFA 2,DF6504 DISC FRANA PERECHE -TRW.,MARFA 2,2,152.065,304.13,CLIENT MARFA,,21,63.87
2026-01-22,3230,MARFA 2,"0986494660 SET PLACUTE FRANA -BOSCH,,",MARFA 2,1,128.1,128.1,CLIENT MARFA,,21,26.9
2026-01-22,3230,MARFA 2,12281F SURUB GOLIRE BAIA DE ULEI,MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-22,3230,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-22,3231,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-22,3232,MARFA 2,"W712/95 FILTRU DE ULEI =MAN,",MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-22,3232,MARFA 2,C 27 009 FILTRU AER )),MARFA 2,1,55.37,55.37,CLIENT MARFA,,21,11.63
2026-01-22,3232,MARFA 2,"E2998LB FILTRU DE POLEN -HENGST ,,",MARFA 2,1,56.2,56.2,CLIENT MARFA,,21,11.8
2026-01-22,3232,MARFA 2,"1457070014 FILTRU COMBUSTIBIL,BOSCH#",MARFA 2,1,76.86,76.86,CLIENT MARFA,,21,16.14
2026-01-22,3232,MARFA 2,E2998LC FILTRU DE POLEN CARBON HENGST,MARFA 2,1,35.54,35.54,CLIENT MARFA,,21,7.46
2026-01-22,3232,MARFA 2,15374F SURUB GOLIRE BAIA DE ULEI FEBI *,MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-22,3232,MARFA 2,"ULEI MOTOR CASTROLL ,5W30 5L<",MARFA 2,1,198.35,198.35,CLIENT MARFA,,21,41.65
2026-01-22,3232,MARFA 2,"E1090L FILTRU DE AER ,HENGST",MARFA 2,1,42.98,42.98,CLIENT MARFA,,21,9.02
2026-01-22,3232,MARFA 2,"HU 7020 Z FILTRU DE ULEI =MAN,)&",MARFA 2,1,28.93,28.93,CLIENT MARFA,,21,6.07
2026-01-22,3232,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-22,7860,MARFA 2,7.24809.37 -SUPAPA EGR,MARFA 2,1,801.65,801.65,SC MOLDOGLASS SRL,RO9978390,21,168.35
2026-01-22,7860,MARFA 2,0 986 494 721 SET PLACUTE FRANA,MARFA 2,1,111.57,111.57,SC MOLDOGLASS SRL,RO9978390,21,23.43
2026-01-22,7860,MARFA 2,A004989042014OE ADBLUE 10 L O.E. MB,MARFA 2,1,121.49,121.49,SC MOLDOGLASS SRL,RO9978390,21,25.51
2026-01-22,7860,MARFA 2,HU 6020 Z FILTRU ULEI =MAN FILTER,MARFA 2,1,50.41,50.41,SC MOLDOGLASS SRL,RO9978390,21,10.59
2026-01-22,7860,MARFA 2,PU 11 002 Z KIT FILTRU COMBUSTIBIL,MARFA 2,1,158.68,158.68,SC MOLDOGLASS SRL,RO9978390,21,33.32
2026-01-22,7860,MARFA 2,FP 26 023 /1 FILTRU AER CABINA,MARFA 2,1,138.02,138.02,SC MOLDOGLASS SRL,RO9978390,21,28.98
2026-01-22,7860,MARFA 2,C 45 004 FILTRU AER =MAN FILTER,MARFA 2,1,124.79,124.79,SC MOLDOGLASS SRL,RO9978390,21,26.21
2026-01-22,7860,MARFA 2,108016F SURUB GOLIRE CARCASA TRANSMISIE FEBI,MARFA 2,1,28.1,28.1,SC MOLDOGLASS SRL,RO9978390,21,5.9
2026-01-22,7860,MARFA 2,"ULEI MOTOR 5W-30 MM,5L",MARFA 2,1,206.61,206.61,SC MOLDOGLASS SRL,RO9978390,21,43.39
2026-01-22,7860,MARFA 2,"ULEI MOTOR 5W-30 MM,1L",MARFA 2,2,45.455,90.91,SC MOLDOGLASS SRL,RO9978390,21,19.09
2026-01-22,7860,MARFA 2,701549V RADIATOR RACIRE MOTOR VALEO,MARFA 2,1,785.12,785.12,SC MOLDOGLASS SRL,RO9978390,21,164.88
2026-01-22,7860,MARFA 2,"550-1139L -LD-EM FAR ,",MARFA 2,1,285.95,285.95,SC MOLDOGLASS SRL,RO9978390,21,60.05
2026-01-22,7860,MARFA 2,550-1139R-LD-EM FAR,MARFA 2,1,227.27,227.27,SC MOLDOGLASS SRL,RO9978390,21,47.73
2026-01-22,7860,MARFA 2,2533011 GARNITURA PRAG,MARFA 2,1,232.23,232.23,SC MOLDOGLASS SRL,RO9978390,21,48.77
2026-01-22,7860,MARFA 2,63147314884 REFLECTORIZANT DR.BARA SPATE OE.,MARFA 2,1,114.05,114.05,SC MOLDOGLASS SRL,RO9978390,21,23.95
2026-01-22,7860,MARFA 2,FD4263004 ARIPA FATA STANGA,MARFA 2,1,183.47,183.47,SC MOLDOGLASS SRL,RO9978390,21,38.53
2026-01-22,7860,MARFA 2,51127345040 SPOILER BARA SPATE CU PDC O.E.,MARFA 2,1,673.55,673.55,SC MOLDOGLASS SRL,RO9978390,21,141.45
2026-01-22,7860,Servicii vandute,MANOPERA,MARFA 2,1,82.64,82.64,SC MOLDOGLASS SRL,RO9978390,21,17.36
2026-01-22,3233,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-22,3234,MARFA 2,"OC 977/1 FILTRU DE ULEI ,MAN",MARFA 2,1,23.14,23.14,CLIENT MARFA,,21,4.86
2026-01-22,3234,MARFA 2,E1105L FILTRU DE AER -H,MARFA 2,1,45.45,45.45,CLIENT MARFA,,21,9.55
2026-01-22,3234,MARFA 2,1987432543 FILTRU HABITACLU CARBON **^,MARFA 2,1,35.54,35.54,CLIENT MARFA,,21,7.46
2026-01-22,3234,MARFA 2,ULEI MOTOR CG530 CASTROL 5W-30 4L,MARFA 2,1,161.98,161.98,CLIENT MARFA,,21,34.02
2026-01-22,3234,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *",MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-22,3234,MARFA 2,31243 01 BIELETA ANTIRULIU:,MARFA 2,2,19.01,38.02,CLIENT MARFA,,21,7.98
2026-01-22,3234,MARFA 2,LP0425W3C301KULEI MOTOR 5W30 1L.,MARFA 2,3,61.9833,185.95,CLIENT MARFA,,21,39.05
2026-01-22,3234,MARFA 2,"E3950LC-2 FILTRU DE POLEN CARBON """"",MARFA 2,1,90.91,90.91,CLIENT MARFA,,21,19.09
2026-01-22,3234,MARFA 2,"C 22 018 FILTRU DE AER -MAN,",MARFA 2,1,80.99,80.99,CLIENT MARFA,,21,17.01
2026-01-22,3234,MARFA 2,JZC3337H ARC SPIRAL,MARFA 2,1,64.46,64.46,CLIENT MARFA,,21,13.54
2026-01-22,3234,MARFA 2,"HU 6012 Z KIT FILTRU DE ULEI,",MARFA 2,1,47.93,47.93,CLIENT MARFA,,21,10.07
2026-01-22,3234,MARFA 2,KL 169/4D FILTRU COMBUSTIBIL*,MARFA 2,1,86.78,86.78,CLIENT MARFA,,21,18.22
2026-01-22,3234,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-22,3235,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-22,3236,MARFA 2,H317W01 FILTRU DE ULEI >,MARFA 2,1,20.66,20.66,CLIENT MARFA,,21,4.34
2026-01-22,3236,MARFA 2,"E1105L FILTRU DE AER ,-",MARFA 2,1,45.45,45.45,CLIENT MARFA,,21,9.55
2026-01-22,3236,MARFA 2,E998LC FILTRU DE POLEN <,MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-22,3236,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI :",MARFA 2,1,3.31,3.31,CLIENT MARFA,,21,0.69
2026-01-22,3236,MARFA 2,CG530/4 EDGE CASTROL 5W-30 4L CASTROL,MARFA 2,1,158.68,158.68,CLIENT MARFA,,21,33.32
2026-01-22,3236,MARFA 2,"W 712/95 FILTRU DE ULEI -MAN,""",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-22,3236,MARFA 2,"E1105L FILTRU DE AER #,,",MARFA 2,1,42.98,42.98,CLIENT MARFA,,21,9.02
2026-01-22,3236,MARFA 2,E2998LC FILTRU DE POLEN !>,MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-22,3236,MARFA 2,CG530LL/4 ULEI MOTOR 5W30  4LL,MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-22,3236,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *_""",MARFA 2,1,4.13,4.13,CLIENT MARFA,,21,0.87
2026-01-22,3236,MARFA 2,"017510STA AMORTIZOR CAPOTA,LIFT",MARFA 2,1,40.5,40.5,CLIENT MARFA,,21,8.5
2026-01-22,3236,MARFA 2,KY553340 -AMORTIZOR SUSPENSIE ST/DR,MARFA 2,1,223.97,223.97,CLIENT MARFA,,21,47.03
2026-01-22,3236,MARFA 2,"ULEI MOTOR TWIN 5W-30 1L "",,",MARFA 2,2,42.15,84.3,CLIENT MARFA,,21,17.7
2026-01-22,3236,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-22,7861,MARFA 2,"AD1029 LICHID -PARBRIZ IARNA -DRESSNER  5L,",MARFA 2,12,21.43,257.16,REGISTRUL AUTO ROMAN RA,RO1590236,21,54.0
2026-01-22,7861,MARFA 2,AD1029 LICHID -PARBRIZ IARNA -DRESSNER  5L},MARFA 2,2,21.42,42.84,REGISTRUL AUTO ROMAN RA,RO1590236,21,9.0
2026-01-23,7862,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,CYM CENTER SRL,24594334,21,31.24
2026-01-23,7863,MARFA 1,"40.284923HRTE ALTERNATOR ,",MARFA 1,1,434.71,434.71,SC MOLDOGLASS SRL,RO9978390,21,91.29
2026-01-23,7863,MARFA 1,17963 KIT DISTRIBUTIE,MARFA 1,1,764.46,764.46,SC MOLDOGLASS SRL,RO9978390,21,160.54
2026-01-23,7863,MARFA 1,00573 POMPA DE APA,MARFA 1,1,429.75,429.75,SC MOLDOGLASS SRL,RO9978390,21,90.25
2026-01-23,7863,MARFA 1,49614F CAPAC CULBUTORI,MARFA 1,1,364.46,364.46,SC MOLDOGLASS SRL,RO9978390,21,76.54
2026-01-23,7863,MARFA 1,31430015 CUREA TRANSMISE CU CANELURI,MARFA 1,1,137.19,137.19,SC MOLDOGLASS SRL,RO9978390,21,28.81
2026-01-23,7863,MARFA 1,TH6971.89J TERMOSTAT RACIRE,MARFA 1,1,165.29,165.29,SC MOLDOGLASS SRL,RO9978390,21,34.71
2026-01-23,7863,MARFA 1,80001054CO SUPORT MOTOR,MARFA 1,1,115.7,115.7,SC MOLDOGLASS SRL,RO9978390,21,24.3
2026-01-23,7863,MARFA 1,71-38158-00 GARNITURA GALERIE V,MARFA 1,1,24.79,24.79,SC MOLDOGLASS SRL,RO9978390,21,5.21
2026-01-23,7863,MARFA 1,HP118 033 CONECTOR SISTEM RACIRE,MARFA 1,1,37.19,37.19,SC MOLDOGLASS SRL,RO9978390,21,7.81
2026-01-23,7863,MARFA 1,GDB1659 PLACUTE FRANA,MARFA 1,1,152.89,152.89,SC MOLDOGLASS SRL,RO9978390,21,32.11
2026-01-23,7863,MARFA 1,"602749 SET PLACUTE FRANA ,ATE ,^",MARFA 1,1,115.7,115.7,SC MOLDOGLASS SRL,RO9978390,21,24.3
2026-01-23,7863,MARFA 1,NIS 90930 RADIATOR ULEI,MARFA 1,1,396.69,396.69,SC MOLDOGLASS SRL,RO9978390,21,83.31
2026-01-23,7863,MARFA 1,"55353328 GARNITURA RADIATOR ULEI ,",MARFA 1,2,20.66,41.32,SC MOLDOGLASS SRL,RO9978390,21,8.68
2026-01-23,7863,MARFA 1,"713 6403 10 KIT RULMEN ROATA ,,,",MARFA 1,1,85.12,85.12,SC MOLDOGLASS SRL,RO9978390,21,17.88
2026-01-23,7863,MARFA 1,E825H D265 FILTRU DE ULEI,MARFA 1,1,28.93,28.93,SC MOLDOGLASS SRL,RO9978390,21,6.07
2026-01-23,7863,MARFA 1,KC 226 FILTRU COMBUSTIBIL -MAHLE^,MARFA 1,1,85.12,85.12,SC MOLDOGLASS SRL,RO9978390,21,17.88
2026-01-23,7863,MARFA 1,S 3273 A FILTRU DE AER,MARFA 1,1,42.98,42.98,SC MOLDOGLASS SRL,RO9978390,21,9.02
2026-01-23,7863,MARFA 1,"1987432410 FILTRU HABITACLU ,",MARFA 1,1,47.11,47.11,SC MOLDOGLASS SRL,RO9978390,21,9.89
2026-01-23,7863,MARFA 1,LP0425W30C305KOE ULEI MOTOR 5W-30 C3 5L.,MARFA 1,1,219.01,219.01,SC MOLDOGLASS SRL,RO9978390,21,45.99
2026-01-23,7863,Servicii vandute,MANOPERA,MARFA 1,1,83.14,83.14,SC MOLDOGLASS SRL,RO9978390,21,17.46
2026-01-23,7864,MARFA 2,6PK1495 -CUREA TRANSMISIE CU CANELURI,MARFA 2,1,74.38,74.38,OMEGA NET S.R.L.,RO17940370,21,15.62
2026-01-23,7864,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,300.0,300.0,OMEGA NET S.R.L.,RO17940370,21,63.0
2026-01-23,3237,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-23,7865,MARFA 2,"W 79 FILTRU ,ULEI MANN",MARFA 2,1,24.79,24.79,SC GENERAL ELECTRIC SRL,RO6834960,21,5.21
2026-01-23,7865,MARFA 2,F026402075 FILTRU COMBUSTIBIL -BOSCH _,MARFA 2,1,90.91,90.91,SC GENERAL ELECTRIC SRL,RO6834960,21,19.09
2026-01-23,7865,MARFA 2,E474L FILTRU DE AER -HENGST::,MARFA 2,1,33.06,33.06,SC GENERAL ELECTRIC SRL,RO6834960,21,6.94
2026-01-23,7865,MARFA 2,"EP5W30FE/1 ULEI MOTOR ELF 5W30 1L,",MARFA 2,5,41.322,206.61,SC GENERAL ELECTRIC SRL,RO6834960,21,43.39
2026-01-23,7865,Servicii vandute,MANOPERA CONFORM DEVIZ,,1,150.0,150.0,SC GENERAL ELECTRIC SRL,RO6834960,21,31.5
2026-01-23,7865,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,123.97,123.97,SC GENERAL ELECTRIC SRL,RO6834960,21,26.03
2026-01-23,3238,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-23,7866,MARFA 1,"2517201 TEX -SET PLACUTE FRANA SPATE,",MARFA 1,1,173.55,173.55,SC MOLDOGLASS SRL,RO9978390,21,36.45
2026-01-23,7866,MARFA 1,C4R029ABE DISC FRANA,MARFA 1,2,165.29,330.58,SC MOLDOGLASS SRL,RO9978390,21,69.42
2026-01-23,7866,MARFA 1,D4-2571C KIT REPARATIE ETRIER,MARFA 1,1,99.17,99.17,SC MOLDOGLASS SRL,RO9978390,21,20.83
2026-01-23,7866,MARFA 1,D-7139C SET REPARATIE AUTOFREN..,MARFA 1,1,66.12,66.12,SC MOLDOGLASS SRL,RO9978390,21,13.88
2026-01-23,7866,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 1,1,500.0,500.0,SC MOLDOGLASS SRL,RO9978390,21,105.0
2026-01-23,3239,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-23,3240,MARFA 1,ULEI MOTOR 5W30 4L FULLY,MARFA 2,1,148.76,148.76,CLIENT MARFA,,21,31.24
2026-01-23,3240,MARFA 1,"F026400228 FILTRU DE AER,",MARFA 2,1,32.23,32.23,CLIENT MARFA,,21,6.77
2026-01-23,3240,MARFA 1,1457433059 -FILTRU AER:,MARFA 2,1,30.58,30.58,CLIENT MARFA,,21,6.42
2026-01-23,3240,MARFA 1,"H155WK01 FILTRU ,COMBUSTIBIL)",MARFA 2,1,62.81,62.81,CLIENT MARFA,,21,13.19
2026-01-23,3240,MARFA 1,"1987432057 FILTRU AER -POLEN,",MARFA 2,1,23.97,23.97,CLIENT MARFA,,21,5.03
2026-01-23,3240,MARFA 1,JBJ703 ARTICULATIE SARCINA (PIVOT,MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-23,3240,MARFA 1,27640F BUCSA BARA STABILIZATOARE,MARFA 2,2,7.44,14.88,CLIENT MARFA,,21,3.12
2026-01-23,3240,MARFA 1,"6PK1080CT CUREA TRANSMISIE ,",MARFA 2,1,43.8,43.8,CLIENT MARFA,,21,9.2
2026-01-23,3240,MARFA 1,"11-14 615 BUCSA BARA STABILIZATOR ,",MARFA 2,2,15.7,31.4,CLIENT MARFA,,21,6.6
2026-01-23,3240,MARFA 1,KYSM1931 -FLANSA CU RULMENT SARCINA,MARFA 2,1,92.56,92.56,CLIENT MARFA,,21,19.44
2026-01-23,3240,MARFA 1,6PT 358 058-221 -SENZOR TEMOPERATURA LICHID RACIRE,MARFA 2,1,33.88,33.88,CLIENT MARFA,,21,7.12
2026-01-23,3240,MARFA 1,"CT1228K1 SET CUREA, DISTRIBUTIE",MARFA 2,1,290.08,290.08,CLIENT MARFA,,21,60.92
2026-01-23,3240,MARFA 1,761.031 GARNITURA CAPAC SUPAPEÎ Î,MARFA 2,1,32.23,32.23,CLIENT MARFA,,21,6.77
